di_code,st_code,state23,dist23,A00_p10,A00_p50,A00_p90,A00_sum,A00_mean,A00_min,A00_max,A00_count
240,12,ARUNACHAL PRADESH,UPPER SIANG,-0.048227604767397965,0.05536332179931792,0.11909265667053379,393788.6045870423,0.046163628063658625,-0.1929104190695886,0.2519646289888504,8540336
241,12,ARUNACHAL PRADESH,UPPER SUBANSIRI,-0.044844290657442165,0.06698961937717679,0.1358861976163159,458470.6473057432,0.055841973034839204,-0.2069357939254133,0.28444444444444444,8220067
242,12,ARUNACHAL PRADESH,WEST KAMENG,-0.013840830449826522,0.07535563244907667,0.14173010380626117,426853.42728224513,0.06916767942887087,-0.19986159169550174,0.2761399461745483,6178998
719,12,ARUNACHAL PRADESH,LOWER SIANG,0.04822760476739412,0.12456747404847221,0.18608227604771177,274505.2765442181,0.12008878358022661,-0.16000000000000003,0.29287197231833906,2292082
236,12,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.03543252595155785,0.11374086889657238,0.1599999999999748,253266.393148122,0.10360794188302097,-0.15378700499807765,0.2519646289888504,2449933
679,12,ARUNACHAL PRADESH,SIANG,0.006828931091064157,0.08882737408688121,0.1476970396001161,363026.5541729735,0.08296884977703566,-0.186082276047674,0.2599000384467512,4383418
243,12,ARUNACHAL PRADESH,WEST SIANG,0.024605920799690692,0.08882737408688927,0.14173010380623982,142837.41962081197,0.08468440061619832,-0.16000000000000003,0.2519646289888504,1691102
725,12,ARUNACHAL PRADESH,SHI YOMI,-0.05911572472126158,0.04484429065745319,0.10340638216073339,112686.32250240726,0.033870130097647166,-0.186082276047674,0.21413302575932336,3331997
724,12,ARUNACHAL PRADESH,LEPA RADA,0.04822760476739432,0.1245674740484702,0.1793771626298112,113596.46030872408,0.11737815381096403,-0.16633602460592078,0.29287197231833906,970650
723,12,ARUNACHAL PRADESH,PAKKE KESSANG,0.05536332179930479,0.1301653210303248,0.18608227604764963,296601.2979795212,0.1239281638094417,-0.16633602460592078,0.29287197231833906,2399368
